,Item_Number_Labels,Store_Labels
132474,constant,med
132475,constant,med
132476,constant,med
132477,constant,med
132478,constant,med
132479,constant,med
132480,constant,med
132481,constant,med
132482,constant,med
132483,occasional,med
132484,occasional,med
132485,occasional,med
132486,occasional,med
132487,occasional,med
132488,occasional,med
132489,occasional,med
132490,constant,med
132491,constant,med
132492,constant,med
132493,constant,med
132494,constant,med
132495,constant,med
132496,constant,med
132497,constant,med
132498,constant,med
132499,constant,med
132500,constant,med
132501,constant,med
132502,constant,med
132503,constant,med
132504,constant,med
132505,constant,med
132506,constant,med
132507,constant,med
132508,constant,med
132509,constant,med
132510,constant,med
132511,constant,med
132512,constant,med
132513,constant,med
132514,constant,med
132515,constant,med
132516,constant,med
132517,constant,med
132518,constant,med
132519,constant,med
132520,constant,med
132521,constant,med
132522,constant,med
132523,constant,med
132524,constant,med
132525,constant,med
132526,constant,med
132527,constant,med
132528,constant,med
132529,constant,med
132530,constant,med
132531,constant,med
132532,constant,med
132533,constant,med
132534,constant,med
132535,constant,med
132536,constant,med
132537,constant,med
132538,constant,med
132539,constant,med
132540,constant,med
132541,constant,med
132542,constant,med
132543,constant,med
132544,constant,med
132545,constant,med
132546,constant,med
132547,constant,med
132548,constant,med
132549,constant,med
132550,constant,med
132551,constant,med
132552,constant,med
132553,constant,med
132554,constant,med
132555,constant,med
132556,constant,med
132557,constant,med
132558,constant,med
132559,constant,med
132560,constant,med
132561,constant,med
132562,constant,med
132563,constant,med
132564,constant,med
132565,constant,med
132566,constant,med
132567,constant,med
132568,constant,med
132569,constant,med
132570,constant,med
132571,constant,med
132572,constant,med
132573,constant,med
132574,constant,med
132575,constant,med
132576,constant,med
132577,constant,med
132578,constant,med
132579,constant,med
132580,constant,med
132581,constant,med
132582,constant,med
132583,constant,med
132584,constant,med
132585,constant,med
132586,constant,med
132587,constant,med
132588,constant,med
132589,constant,med
132590,constant,med
132591,constant,med
132592,constant,med
132593,constant,med
132594,constant,med
132595,constant,med
132596,constant,med
132597,constant,med
132598,constant,med
132599,constant,med
132600,constant,med
132601,constant,med
132602,constant,med
132603,constant,med
132604,constant,med
132605,constant,med
132606,constant,med
132607,constant,med
132608,constant,med
132609,constant,med
132610,constant,med
132611,constant,med
132612,constant,med
132613,constant,med
132614,constant,med
132615,constant,med
132616,constant,med
132617,constant,med
132618,constant,med
132619,constant,med
132620,constant,med
132621,occasional,med
132622,occasional,med
132623,occasional,med
132624,occasional,med
132625,constant,med
132626,constant,med
132627,constant,med
132628,constant,med
132629,constant,med
132630,constant,med
132631,constant,med
132632,constant,med
132633,constant,med
132634,constant,med
132635,constant,med
132636,constant,med
132637,constant,med
132638,constant,med
132639,constant,med
132640,constant,med
132641,constant,med
132642,constant,med
132643,constant,med
132644,constant,med
132645,occasional,med
132646,occasional,med
132647,occasional,med
132648,occasional,med
132649,occasional,med
132650,occasional,med
132651,occasional,med
132652,constant,med
132653,constant,med
132654,constant,med
132655,constant,med
132656,constant,med
132657,constant,med
132658,constant,med
132659,constant,med
132660,constant,med
132661,constant,med
132662,constant,med
132663,constant,med
132664,constant,med
132665,constant,med
132666,constant,med
132667,constant,med
132668,constant,med
132669,constant,med
132670,constant,med
132671,constant,med
132672,constant,med
132673,constant,med
132674,constant,med
132675,constant,med
132676,constant,med
132677,constant,med
132678,constant,med
132679,constant,med
132680,constant,med
132681,constant,med
132682,constant,med
132683,constant,med
132684,constant,med
132685,constant,med
132686,constant,med
132687,occasional,med
132688,occasional,med
132689,occasional,med
132690,occasional,med
132691,occasional,med
132692,constant,med
132693,constant,med
132694,constant,med
132695,constant,med
132696,constant,med
132697,occasional,med
132698,constant,med
132699,constant,med
132700,constant,med
132701,constant,med
132702,constant,med
132703,constant,med
132704,constant,med
132705,constant,med
132706,constant,med
132707,occasional,med
132708,occasional,med
132709,constant,med
132710,constant,med
132711,constant,med
132712,constant,med
132713,constant,med
132714,constant,med
132715,constant,med
132716,constant,med
132717,constant,med
132718,constant,med
132719,constant,med
132720,constant,med
132721,constant,med
132722,constant,med
132723,constant,med
132724,constant,med
132725,constant,med
132726,constant,med
132727,constant,med
132728,constant,med
132729,constant,med
132730,constant,med
132731,constant,med
132732,constant,med
132733,constant,med
132734,constant,med
132735,constant,med
132736,constant,med
132737,constant,med
132738,constant,med
132739,constant,med
132740,constant,med
132741,constant,med
132742,constant,med
132743,constant,med
132744,constant,med
132745,constant,med
132746,constant,med
132747,constant,med
132748,constant,med
132749,constant,med
132750,constant,med
132751,constant,med
132752,constant,med
132753,constant,med
132754,constant,med
132755,constant,med
132756,constant,med
132757,constant,med
132758,constant,med
132759,constant,med
132760,constant,med
132761,constant,med
132762,constant,med
132763,constant,med
132764,constant,med
132765,constant,med
132766,constant,med
132767,constant,med
132768,constant,med
132769,constant,med
132770,constant,med
132771,constant,med
132772,constant,med
132773,constant,med
132774,constant,med
132775,constant,med
132776,constant,med
132777,constant,med
132778,constant,med
132779,constant,med
132780,constant,med
132781,constant,med
132782,constant,med
132783,constant,med
132784,constant,med
132785,constant,med
132786,constant,med
132787,constant,med
132788,constant,med
132789,constant,med
132790,constant,med
132791,constant,med
132792,constant,med
132793,constant,med
132794,constant,med
132795,constant,med
132796,constant,med
132797,occasional,med
132798,occasional,med
132799,occasional,med
132800,occasional,med
132801,constant,med
132802,often,med
132803,constant,med
132804,constant,med
132805,constant,med
132806,constant,med
132807,constant,med
132808,constant,med
132809,constant,med
132810,constant,med
132811,constant,med
132812,constant,med
132813,constant,med
132814,constant,med
132815,constant,med
132816,constant,med
132817,constant,med
132818,constant,med
132819,constant,med
132820,constant,med
132821,constant,med
132822,constant,med
132823,constant,med
132824,constant,med
132825,constant,med
132826,constant,med
132827,constant,med
132828,constant,med
132829,constant,med
132830,constant,med
132831,constant,med
132832,constant,med
132833,constant,med
132834,constant,med
132835,constant,med
132836,constant,med
132837,constant,med
132838,constant,med
132839,constant,med
132840,constant,med
132841,constant,med
132842,constant,med
132843,often,med
132844,constant,med
132845,constant,med
132846,constant,med
132847,constant,med
132848,constant,med
132849,constant,med
132850,constant,med
132851,constant,med
132852,constant,med
132853,constant,med
132854,constant,med
132855,constant,med
132856,constant,med
132857,constant,med
132858,constant,med
132859,constant,med
132860,rare,med
132861,rare,med
132862,rare,med
132863,rare,med
132864,rare,med
132865,rare,med
132866,rare,med
132867,rare,med
132868,rare,med
132869,rare,med
132870,rare,med
132871,rare,med
132872,occasional,med
132873,occasional,med
132874,occasional,med
132875,occasional,med
132876,occasional,med
132877,occasional,med
132878,occasional,med
132879,constant,med
132880,constant,med
132881,constant,med
132882,constant,med
132883,constant,med
132884,constant,med
132885,constant,med
132886,constant,med
132887,constant,med
132888,constant,med
132889,constant,med
132890,constant,med
132891,constant,med
132892,constant,med
132893,occasional,med
132894,constant,med
132895,constant,med
132896,constant,med
132897,constant,med
132898,constant,med
132899,constant,med
132900,constant,med
132901,constant,med
132902,constant,med
132903,constant,med
132904,occasional,med
132905,occasional,med
132906,occasional,med
132907,occasional,med
132908,occasional,med
132909,constant,med
132910,occasional,med
132911,occasional,med
132912,occasional,med
132913,constant,med
132914,constant,med
132915,constant,med
132916,constant,med
132917,constant,med
132918,constant,med
132919,constant,med
132920,constant,med
132921,constant,med
132922,constant,med
132923,constant,med
132924,constant,med
132925,constant,med
132926,constant,med
132927,constant,med
132928,constant,med
132929,constant,med
132930,constant,med
132931,constant,med
132932,constant,med
132933,constant,med
132934,constant,med
132935,constant,med
132936,constant,med
132937,constant,med
132938,constant,med
132939,constant,med
132940,constant,med
132941,constant,med
132942,constant,med
132943,constant,med
132944,constant,med
132945,constant,med
132946,constant,med
132947,constant,med
132948,constant,med
132949,constant,med
132950,constant,med
132951,constant,med
132952,constant,med
132953,constant,med
132954,constant,med
132955,constant,med
132956,constant,med
132957,constant,med
132958,constant,med
132959,constant,med
132960,constant,med
132961,constant,med
132962,constant,med
132963,constant,med
132964,constant,med
132965,constant,med
132966,constant,med
132967,constant,med
132968,constant,med
132969,constant,med
132970,constant,med
132971,constant,med
132972,constant,med
132973,constant,med
132974,constant,med
132975,constant,med
132976,constant,med
132977,constant,med
132978,constant,med
132979,constant,med
132980,constant,med
132981,constant,med
132982,constant,med
132983,constant,med
132984,constant,med
132985,constant,med
132986,constant,med
132987,constant,med
132988,constant,med
